movieId,imdbid,budget,id_global,original_title,popularity,runtime,vote_average,vote_count,gender_id,gender_name,tmdbId,avg_rating
122,0103859,40000000,11066,Boomerang,6.506983,117.0,5.4,139,35,Comedy,11066,3.0526315789473686
122,0103859,40000000,11066,Boomerang,6.506983,117.0,5.4,139,10749,Romance,11066,3.0526315789473686
123,0109424,0,11104,重慶森林,6.778979,102.0,7.9,249,18,Drama,11104,4.0
123,0109424,0,11104,重慶森林,6.778979,102.0,7.9,249,35,Comedy,11104,4.0
123,0109424,0,11104,重慶森林,6.778979,102.0,7.9,249,10749,Romance,11104,4.0
124,0114808,0,37975,L'uomo delle stelle,1.702639,113.0,6.8,29,18,Drama,37975,3.0
124,0114808,0,37975,L'uomo delle stelle,1.702639,113.0,6.8,29,10749,Romance,37975,3.0
125,0116324,7000000,2074,Flirting with Disaster,5.579088,92.0,6.3,66,35,Comedy,2074,3.7142857142857144
125,0116324,7000000,2074,Flirting with Disaster,5.579088,92.0,6.3,66,10749,Romance,2074,3.7142857142857144
126,0110647,17000000,27793,The NeverEnding Story III,6.252377,95.0,4.4,105,14,Fantasy,27793,2.7
129,0114131,0,110972,Pie in the Sky,0.699066,95.0,7.0,2,35,Comedy,110972,3.0
129,0114131,0,110972,Pie in the Sky,0.699066,95.0,7.0,2,10749,Romance,110972,3.0
130,0112364,0,32622,Angela,2.197439,99.0,5.6,9,35,Comedy,32622,4.5
130,0112364,0,32622,Angela,2.197439,99.0,5.6,9,18,Drama,32622,4.5
131,0113107,0,73067,Frankie Starlight,0.637554,101.0,5.4,4,18,Drama,73067,2.0
131,0113107,0,73067,Frankie Starlight,0.637554,101.0,5.4,4,10749,Romance,73067,2.0
131,0113107,0,73067,Frankie Starlight,0.637554,101.0,5.4,4,10752,War,73067,2.0
132,0113451,50000000,11863,Jade,11.418917,95.0,5.1,45,28,Action,11863,2.875
132,0113451,50000000,11863,Jade,11.418917,95.0,5.1,45,53,Thriller,11863,2.875
132,0113451,50000000,11863,Jade,11.418917,95.0,5.1,45,9648,Mystery,11863,2.875
132,0113451,50000000,11863,Jade,11.418917,95.0,5.1,45,10749,Romance,11863,2.875
135,0116130,0,9101,Down Periscope,5.184977,92.0,5.6,110,35,Comedy,9101,3.0
137,0113756,0,5757,Man of the Year,null,null,null,null,35,Comedy,5757,1.0
140,0118055,60000000,9302,Up Close & Personal,3.402749,119.0,5.9,51,18,Drama,9302,3.4782608695652173
140,0118055,60000000,9302,Up Close & Personal,3.402749,119.0,5.9,51,10749,Romance,9302,3.4782608695652173
141,0115685,31000000,11000,The Birdcage,6.49968,117.0,6.7,303,35,Comedy,11000,3.5806451612903225
144,0112585,0,16388,The Brothers McMullen,2.039196,98.0,6.3,23,35,Comedy,16388,3.326923076923077
144,0112585,0,16388,The Brothers McMullen,2.039196,98.0,6.3,23,18,Drama,16388,3.326923076923077
144,0112585,0,16388,The Brothers McMullen,2.039196,98.0,6.3,23,10749,Romance,16388,3.326923076923077
145,0112442,19000000,9737,Bad Boys,9.262184,118.0,6.5,1729,28,Action,9737,3.2790697674418605
145,0112442,19000000,9737,Bad Boys,9.262184,118.0,6.5,1729,35,Comedy,9737,3.2790697674418605
145,0112442,19000000,9737,Bad Boys,9.262184,118.0,6.5,1729,80,Crime,9737,3.2790697674418605
145,0112442,19000000,9737,Bad Boys,9.262184,118.0,6.5,1729,53,Thriller,9737,3.2790697674418605
146,0112342,0,30765,The Amazing Panda Adventure,2.375865,81.0,5.0,31,28,Action,30765,4.333333333333333
146,0112342,0,30765,The Amazing Panda Adventure,2.375865,81.0,5.0,31,12,Adventure,30765,4.333333333333333
146,0112342,0,30765,The Amazing Panda Adventure,2.375865,81.0,5.0,31,18,Drama,30765,4.333333333333333
146,0112342,0,30765,The Amazing Panda Adventure,2.375865,81.0,5.0,31,10751,Family,30765,4.333333333333333
147,0112461,0,10474,The Basketball Diaries,7.415144,102.0,7.2,472,18,Drama,10474,3.642857142857143
147,0112461,0,10474,The Basketball Diaries,7.415144,102.0,7.2,472,80,Crime,10474,3.642857142857143
148,0112427,4000000,22279,An Awfully Big Adventure,0.922958,113.0,6.0,11,10749,Romance,22279,4.0
148,0112427,4000000,22279,An Awfully Big Adventure,0.922958,113.0,6.0,11,18,Drama,22279,4.0
148,0112427,4000000,22279,An Awfully Big Adventure,0.922958,113.0,6.0,11,35,Comedy,22279,4.0
149,0109093,0,30157,Amateur,1.759012,105.0,6.5,21,80,Crime,30157,4.333333333333333
149,0109093,0,30157,Amateur,1.759012,105.0,6.5,21,35,Comedy,30157,4.333333333333333
149,0109093,0,30157,Amateur,1.759012,105.0,6.5,21,18,Drama,30157,4.333333333333333
149,0109093,0,30157,Amateur,1.759012,105.0,6.5,21,53,Thriller,30157,4.333333333333333
150,0112384,52000000,568,Apollo 13,18.761467,140.0,7.3,1637,18,Drama,568,3.9025
151,0114287,28000000,11780,Rob Roy,10.193549,139.0,6.5,151,12,Adventure,11780,3.5625
152,0112288,0,34996,The Addiction,3.137285,82.0,6.4,46,18,Drama,34996,3.8333333333333335
152,0112288,0,34996,The Addiction,3.137285,82.0,6.4,46,27,Horror,34996,3.8333333333333335
153,0112462,100000000,414,Batman Forever,13.321354,121.0,5.2,1529,28,Action,414,2.7829457364341086
153,0112462,100000000,414,Batman Forever,13.321354,121.0,5.2,1529,80,Crime,414,2.7829457364341086
153,0112462,100000000,414,Batman Forever,13.321354,121.0,5.2,1529,14,Fantasy,414,2.7829457364341086
154,0061395,0,649,Belle de jour,10.142662,101.0,7.3,163,18,Drama,649,3.8125
154,0061395,0,649,Belle de jour,10.142662,101.0,7.3,163,10749,Romance,649,3.8125
155,0112495,0,1873,Beyond Rangoon,2.04189,100.0,6.4,21,18,Drama,1873,3.0555555555555554
155,0112495,0,1873,Beyond Rangoon,2.04189,100.0,6.4,21,53,Thriller,1873,3.0555555555555554
156,0112541,2000000,5894,Blue in the Face,11.528147,83.0,6.8,28,35,Comedy,5894,3.9545454545454546
157,0109370,11000000,1775,Canadian Bacon,5.391556,91.0,5.9,57,28,Action,1775,2.375
157,0109370,11000000,1775,Canadian Bacon,5.391556,91.0,5.9,57,35,Comedy,1775,2.375
158,0112642,50000000,8839,Casper,null,2.87928194E8,null,6,14,Fantasy,8839,2.8706896551724137
158,0112642,50000000,8839,Casper,null,2.87928194E8,null,6,35,Comedy,8839,2.8706896551724137
158,0112642,50000000,8839,Casper,null,2.87928194E8,null,6,10751,Family,8839,2.8706896551724137
159,0112688,25000000,20649,Clockers,4.558992,128.0,6.8,69,9648,Mystery,20649,3.9375
159,0112688,25000000,20649,Clockers,4.558992,128.0,6.8,69,80,Crime,20649,3.9375
159,0112688,25000000,20649,Clockers,4.558992,128.0,6.8,69,18,Drama,20649,3.9375
160,0112715,50000000,10329,Congo,7.260574,109.0,5.0,214,28,Action,10329,2.3412698412698414
160,0112715,50000000,10329,Congo,7.260574,109.0,5.0,214,12,Adventure,10329,2.3412698412698414
160,0112715,50000000,10329,Congo,7.260574,109.0,5.0,214,18,Drama,10329,2.3412698412698414
160,0112715,50000000,10329,Congo,7.260574,109.0,5.0,214,9648,Mystery,10329,2.3412698412698414
160,0112715,50000000,10329,Congo,7.260574,109.0,5.0,214,878,Science Fiction,10329,2.3412698412698414
160,0112715,50000000,10329,Congo,7.260574,109.0,5.0,214,53,Thriller,10329,2.3412698412698414
161,0112740,53000000,8963,Crimson Tide,8.657365,116.0,7.0,508,28,Action,8963,3.83125
161,0112740,53000000,8963,Crimson Tide,8.657365,116.0,7.0,508,53,Thriller,8963,3.83125
161,0112740,53000000,8963,Crimson Tide,8.657365,116.0,7.0,508,18,Drama,8963,3.83125
162,0109508,0,26564,Crumb,3.620388,119.0,7.6,71,99,Documentary,26564,4.136363636363637
163,0112851,7000000,8068,Desperado,6.950458,104.0,6.8,898,53,Thriller,8068,3.515873015873016
163,0112851,7000000,8068,Desperado,6.950458,104.0,6.8,898,28,Action,8068,3.515873015873016
163,0112851,7000000,8068,Desperado,6.950458,104.0,6.8,898,80,Crime,8068,3.515873015873016
164,0112857,27000000,8512,Devil in a Blue Dress,4.646132,102.0,6.3,88,18,Drama,8512,3.5576923076923075
164,0112857,27000000,8512,Devil in a Blue Dress,4.646132,102.0,6.3,88,9648,Mystery,8512,3.5576923076923075
164,0112857,27000000,8512,Devil in a Blue Dress,4.646132,102.0,6.3,88,53,Thriller,8512,3.5576923076923075
165,0112864,90000000,1572,Die Hard: With a Vengeance,15.138855,128.0,6.9,2094,28,Action,1572,3.443661971830986
165,0112864,90000000,1572,Die Hard: With a Vengeance,15.138855,128.0,6.9,2094,53,Thriller,1572,3.443661971830986
166,0112887,0,13552,The Doom Generation,7.120806,80.0,5.6,57,28,Action,13552,3.0
166,0112887,0,13552,The Doom Generation,7.120806,80.0,5.6,57,35,Comedy,13552,3.0
166,0112887,0,13552,The Doom Generation,7.120806,80.0,5.6,57,80,Crime,13552,3.0
166,0112887,0,13552,The Doom Generation,7.120806,80.0,5.6,57,18,Drama,13552,3.0
167,0113044,0,259209,Feast of July,0.523575,116.0,0.0,0,18,Drama,259209,4.0
167,0113044,0,259209,Feast of July,0.523575,116.0,0.0,0,80,Crime,259209,4.0
168,0113071,55000000,6520,First Knight,15.178338,134.0,5.9,319,28,Action,6520,3.116279069767442
168,0113071,55000000,6520,First Knight,15.178338,134.0,5.9,319,12,Adventure,6520,3.116279069767442
168,0113071,55000000,6520,First Knight,15.178338,134.0,5.9,319,18,Drama,6520,3.116279069767442
168,0113071,55000000,6520,First Knight,15.178338,134.0,5.9,319,10749,Romance,6520,3.116279069767442
169,0113114,0,9073,Free Willy 2 - The Adventure Home,7.575098,95.0,5.5,130,12,Adventure,9073,2.5625
170,0113243,20000000,10428,Hackers,14.810519,107.0,6.2,406,28,Action,10428,3.2884615384615383
170,0113243,20000000,10428,Hackers,14.810519,107.0,6.2,406,80,Crime,10428,3.2884615384615383
170,0113243,20000000,10428,Hackers,14.810519,107.0,6.2,406,53,Thriller,10428,3.2884615384615383
170,0113243,20000000,10428,Hackers,14.810519,107.0,6.2,406,18,Drama,10428,3.2884615384615383
171,0113464,0,17447,Jeffrey,3.196456,0.0,null,6,35,Comedy,17447,4.333333333333333
171,0113464,0,17447,Jeffrey,3.196456,0.0,null,6,18,Drama,17447,4.333333333333333
171,0113464,0,17447,Jeffrey,3.196456,0.0,null,6,10749,Romance,17447,4.333333333333333
172,0113481,25000000,9886,Johnny Mnemonic,11.715868,97.0,5.5,380,12,Adventure,9886,2.5729166666666665
172,0113481,25000000,9886,Johnny Mnemonic,11.715868,97.0,5.5,380,28,Action,9886,2.5729166666666665
172,0113481,25000000,9886,Johnny Mnemonic,11.715868,97.0,5.5,380,18,Drama,9886,2.5729166666666665
172,0113481,25000000,9886,Johnny Mnemonic,11.715868,97.0,5.5,380,878,Science Fiction,9886,2.5729166666666665
172,0113481,25000000,9886,Johnny Mnemonic,11.715868,97.0,5.5,380,53,Thriller,9886,2.5729166666666665
173,0113492,90000000,9482,Judge Dredd,8.184815,96.0,5.4,643,878,Science Fiction,9482,2.5642857142857145
174,0113500,0,19326,Jury Duty,3.676921,88.0,4.0,34,35,Comedy,19326,2.25
174,0113500,0,19326,Jury Duty,3.676921,88.0,4.0,34,18,Drama,19326,2.25
175,0113540,1500000,9344,Kids,null,null,null,null,18,Drama,9344,3.9565217391304346
175,0113540,1500000,9344,Kids,null,null,null,null,80,Crime,9344,3.9565217391304346
176,0113677,500000,9071,Living in Oblivion,10.058329,89.0,7.2,64,18,Drama,9071,3.7777777777777777
176,0113677,500000,9071,Living in Oblivion,10.058329,89.0,7.2,64,35,Comedy,9071,3.7777777777777777
177,0113690,0,8973,Lord of Illusions,4.102409,119.0,5.9,87,9648,Mystery,8973,2.8846153846153846
177,0113690,0,8973,Lord of Illusions,4.102409,119.0,5.9,87,27,Horror,8973,2.8846153846153846
177,0113690,0,8973,Lord of Illusions,4.102409,119.0,5.9,87,53,Thriller,8973,2.8846153846153846
178,0107447,0,15730,Love & Human Remains,0.354014,100.0,7.0,7,35,Comedy,15730,4.7
178,0107447,0,15730,Love & Human Remains,0.354014,100.0,7.0,7,18,Drama,15730,4.7
179,0113729,0,47608,Mad Love,null,null,null,null,18,Drama,47608,3.5
179,0113729,0,47608,Mad Love,null,null,null,null,10751,Family,47608,3.5
179,0113729,0,47608,Mad Love,null,null,null,null,10749,Romance,47608,3.5
180,0113749,6000000,2293,Mallrats,8.25547,94.0,6.8,400,10749,Romance,2293,3.3068181818181817
180,0113749,6000000,2293,Mallrats,8.25547,94.0,6.8,400,35,Comedy,2293,3.3068181818181817
181,0113820,15000000,9070,Mighty Morphin Power Rangers: The Movie,7.024227,92.0,5.2,153,28,Action,9070,1.8
181,0113820,15000000,9070,Mighty Morphin Power Rangers: The Movie,7.024227,92.0,5.2,153,12,Adventure,9070,1.8
181,0113820,15000000,9070,Mighty Morphin Power Rangers: The Movie,7.024227,92.0,5.2,153,878,Science Fiction,9070,1.8
181,0113820,15000000,9070,Mighty Morphin Power Rangers: The Movie,7.024227,92.0,5.2,153,10751,Family,9070,1.8
181,0113820,15000000,9070,Mighty Morphin Power Rangers: The Movie,7.024227,92.0,5.2,153,14,Fantasy,9070,1.8
183,0110604,2,48787,Mute Witness,2.466066,95.0,6.4,36,53,Thriller,48787,5.0
183,0110604,2,48787,Mute Witness,2.466066,95.0,6.4,36,10769,Foreign,48787,5.0
184,0110620,0,34574,Nadja,7.720056,93.0,5.9,12,27,Horror,34574,4.5
184,0110620,0,34574,Nadja,7.720056,93.0,5.9,12,53,Thriller,34574,4.5
185,0113957,22000000,1642,The Net,13.304342,114.0,5.6,359,80,Crime,1642,3.1029411764705883
185,0113957,22000000,1642,The Net,13.304342,114.0,5.6,359,18,Drama,1642,3.1029411764705883
185,0113957,22000000,1642,The Net,13.304342,114.0,5.6,359,9648,Mystery,1642,3.1029411764705883
185,0113957,22000000,1642,The Net,13.304342,114.0,5.6,359,53,Thriller,1642,3.1029411764705883
185,0113957,22000000,1642,The Net,13.304342,114.0,5.6,359,28,Action,1642,3.1029411764705883
186,0113986,0,11472,Nine Months,8.482834,103.0,5.5,171,35,Comedy,11472,2.875
187,0114095,150000,36196,Party Girl,1.165039,94.0,5.8,14,35,Comedy,36196,2.8333333333333335
188,0114194,8,11980,The Prophecy,10.187623,98.0,6.4,139,14,Fantasy,11980,3.125
188,0114194,8,11980,The Prophecy,10.187623,98.0,6.4,139,27,Horror,11980,3.125
188,0114194,8,11980,The Prophecy,10.187623,98.0,6.4,139,53,Thriller,11980,3.125
189,0114241,0,58372,Reckless,0.119713,91.0,10.0,1,14,Fantasy,58372,4.0
189,0114241,0,58372,Reckless,0.119713,91.0,10.0,1,35,Comedy,58372,4.0
189,0114241,0,58372,Reckless,0.119713,91.0,10.0,1,18,Drama,58372,4.0
190,0114323,0,32646,Safe,null,null,0.0,119,18,Drama,32646,3.8333333333333335
191,0114345,50000000,10533,The Scarlet Letter,6.752119,135.0,5.5,111,18,Drama,10533,3.0
191,0114345,50000000,10533,The Scarlet Letter,6.752119,135.0,5.5,111,36,History,10533,3.0
191,0114345,50000000,10533,The Scarlet Letter,6.752119,135.0,5.5,111,10749,Romance,10533,3.0
193,0114436,45000000,10802,Showgirls,17.502375,128.0,4.9,261,18,Drama,10802,2.3142857142857145
194,0114478,7000000,10149,Smoke,5.552946,112.0,7.2,115,35,Comedy,10149,4.291666666666667
194,0114478,7000000,10149,Smoke,5.552946,112.0,7.2,115,18,Drama,10149,4.291666666666667
195,0114496,0,18402,Something to Talk About,null,null,null,null,35,Comedy,18402,3.2142857142857144
196,0114508,35000000,9348,Species,13.492845,108.0,5.5,457,878,Science Fiction,9348,2.809090909090909
196,0114508,35000000,9348,Species,13.492845,108.0,5.5,457,27,Horror,9348,2.809090909090909
196,0114508,35000000,9348,Species,13.492845,108.0,5.5,457,28,Action,9348,2.809090909090909
198,0114558,42000000,281,Strange Days,11.223055,145.0,6.8,334,80,Crime,281,3.441860465116279
198,0114558,42000000,281,Strange Days,11.223055,145.0,6.8,334,18,Drama,281,3.441860465116279
198,0114558,42000000,281,Strange Days,11.223055,145.0,6.8,334,878,Science Fiction,281,3.441860465116279
198,0114558,42000000,281,Strange Days,11.223055,145.0,6.8,334,53,Thriller,281,3.441860465116279
199,0058450,0,5967,Les parapluies de Cherbourg,8.133881,91.0,7.6,119,18,Drama,5967,3.3333333333333335
199,0058450,0,5967,Les parapluies de Cherbourg,8.133881,91.0,7.6,119,10749,Romance,5967,3.3333333333333335
200,0114666,14000000,79593,The Tie That Binds,1.820419,99.0,4.6,9,53,Thriller,79593,4.0
201,0114663,0,47939,Three Wishes,null,null,null,null,18,Drama,47939,4.0
201,0114663,0,47939,Three Wishes,null,null,null,null,14,Fantasy,47939,4.0
202,0114702,0,36834,Total Eclipse,4.546552,111.0,6.5,112,18,Drama,36834,3.0
202,0114702,0,36834,Total Eclipse,4.546552,111.0,6.5,112,10749,Romance,36834,3.0
203,0114682,0,9090,"To Wong Foo, Thanks for Everything! Julie Newmar",7.653446,105.0,6.3,117,35,Comedy,9090,3.3043478260869565
204,0114781,60000000,3512,Under Siege 2: Dark Territory,7.490247,100.0,5.6,217,28,Action,3512,3.0
204,0114781,60000000,3512,Under Siege 2: Dark Territory,7.490247,100.0,5.6,217,53,Thriller,3512,3.0
205,0114798,0,52856,Unstrung Heroes,2.881689,93.0,6.4,9,35,Comedy,52856,4.0
205,0114798,0,52856,Unstrung Heroes,2.881689,93.0,6.4,9,18,Drama,52856,4.0
205,0114798,0,52856,Unstrung Heroes,2.881689,93.0,6.4,9,10751,Family,52856,4.0
206,0114805,0,77350,Unzipped,null,null,null,null,99,Documentary,77350,3.6
207,0114887,20000000,9560,A Walk in the Clouds,9.715639,103.0,6.5,168,18,Drama,9560,3.375
207,0114887,20000000,9560,A Walk in the Clouds,9.715639,103.0,6.5,168,10749,Romance,9560,3.375
208,0114898,175000000,9804,Waterworld,16.885184,135.0,5.9,1017,12,Adventure,9804,2.752212389380531
208,0114898,175000000,9804,Waterworld,16.885184,135.0,5.9,1017,28,Action,9804,2.752212389380531
209,0114928,8000000,31611,White Man's Burden,1.834099,89.0,5.1,25,18,Drama,31611,2.6
211,0109340,0,49805,The Browning Version,3.727644,97.0,6.0,11,18,Drama,49805,3.3333333333333335
213,0111579,2800000,50797,Утомлённые солнцем,2.486073,135.0,6.7,35,18,Drama,50797,4.222222222222222
214,0110882,0,19155,Before the Rain,3.525649,113.0,7.7,45,18,Drama,19155,3.0
214,0110882,0,19155,Before the Rain,3.525649,113.0,7.7,45,10752,War,19155,3.0
215,0112471,2500000,76,Before Sunrise,11.304979,105.0,7.7,984,18,Drama,76,3.7222222222222223
215,0112471,2500000,76,Before Sunrise,11.304979,105.0,7.7,984,10749,Romance,76,3.7222222222222223
216,0112508,10000000,11017,Billy Madison,6.638116,89.0,6.2,464,35,Comedy,11017,3.0238095238095237
217,0112438,0,37141,The Babysitter,2.761837,90.0,4.7,27,18,Drama,37141,2.7142857142857144
217,0112438,0,37141,The Babysitter,2.761837,90.0,4.7,27,53,Thriller,37141,2.7142857142857144
218,0112571,21000000,9382,Boys on the Side,3.030309,115.0,6.3,48,35,Comedy,9382,3.3333333333333335
218,0112571,21000000,9382,Boys on the Side,3.030309,115.0,6.3,48,18,Drama,9382,3.3333333333333335
219,0112757,0,6715,The Cure,2.686342,97.0,7.2,58,18,Drama,6715,4.25
219,0112757,0,6715,The Cure,2.686342,97.0,7.2,58,10751,Family,6715,4.25
220,0112643,0,18256,Castle Freak,2.26977,95.0,5.8,40,53,Thriller,18256,3.0
220,0112643,0,18256,Castle Freak,2.26977,95.0,5.8,40,18,Drama,18256,3.0
220,0112643,0,18256,Castle Freak,2.26977,95.0,5.8,40,27,Horror,18256,3.0
220,0112643,0,18256,Castle Freak,2.26977,95.0,5.8,40,9648,Mystery,18256,3.0
222,0112679,0,22625,Circle of Friends,2.605521,103.0,6.5,30,18,Drama,22625,3.9318181818181817
222,0112679,0,22625,Circle of Friends,2.605521,103.0,6.5,30,10751,Family,22625,3.9318181818181817
222,0112679,0,22625,Circle of Friends,2.605521,103.0,6.5,30,10749,Romance,22625,3.9318181818181817
223,0109445,27000,2292,Clerks,10.513367,92.0,7.4,769,35,Comedy,2292,3.963302752293578
224,0112883,25000000,1909,Don Juan DeMarco,7.438934,97.0,6.3,184,10749,Romance,1909,3.6
224,0112883,25000000,1909,Don Juan DeMarco,7.438934,97.0,6.3,184,18,Drama,1909,3.6
224,0112883,25000000,1909,Don Juan DeMarco,7.438934,97.0,6.3,184,35,Comedy,1909,3.6
225,0109635,55000000,8984,Disclosure,11.812244,123.0,5.9,217,18,Drama,8984,3.173076923076923
225,0109635,55000000,8984,Disclosure,11.812244,123.0,5.9,217,53,Thriller,8984,3.173076923076923
225,0109635,55000000,8984,Disclosure,11.812244,123.0,5.9,217,80,Crime,8984,3.173076923076923
225,0109635,55000000,8984,Disclosure,11.812244,123.0,5.9,217,9648,Mystery,8984,3.173076923076923
225,0109635,55000000,8984,Disclosure,11.812244,123.0,5.9,217,10749,Romance,8984,3.173076923076923
227,0109676,45000000,4954,Drop Zone,9.579155,101.0,5.1,91,28,Action,4954,3.15625
227,0109676,45000000,4954,Drop Zone,9.579155,101.0,5.1,91,12,Adventure,4954,3.15625
227,0109676,45000000,4954,Drop Zone,9.579155,101.0,5.1,91,53,Thriller,4954,3.15625
228,0112854,0,62488,Destiny Turns on the Radio,0.710671,0.0,5.3,9,80,Crime,62488,2.0
228,0112854,0,62488,Destiny Turns on the Radio,0.710671,0.0,5.3,9,35,Comedy,62488,2.0
228,0112854,0,62488,Destiny Turns on the Radio,0.710671,0.0,5.3,9,14,Fantasy,62488,2.0
229,0109579,0,10531,Death and the Maiden,5.484156,0.0,null,7,18,Drama,10531,4.083333333333333
229,0109579,0,10531,Death and the Maiden,5.484156,0.0,null,7,53,Thriller,10531,4.083333333333333
229,0109579,0,10531,Death and the Maiden,5.484156,0.0,null,7,9648,Mystery,10531,4.083333333333333
230,0109642,0,11929,Dolores Claiborne,5.8025,132.0,7.1,183,80,Crime,11929,3.7
230,0109642,0,11929,Dolores Claiborne,5.8025,132.0,7.1,183,18,Drama,11929,3.7
230,0109642,0,11929,Dolores Claiborne,5.8025,132.0,7.1,183,9648,Mystery,11929,3.7
231,0109686,16000000,8467,Dumb and Dumber,null,2.47275374E8,null,6,35,Comedy,8467,3.1107594936708862
232,0111797,0,10451,飲食男女,4.860016,123.0,7.5,76,35,Comedy,10451,4.208333333333333
232,0111797,0,10451,飲食男女,4.860016,123.0,7.5,76,18,Drama,10451,4.208333333333333
232,0111797,0,10451,飲食男女,4.860016,123.0,7.5,76,10749,Romance,10451,4.208333333333333
233,0109759,0,20156,Exotica,5.378467,103.0,6.5,64,18,Drama,20156,4.269230769230769
233,0109759,0,20156,Exotica,5.378467,103.0,6.5,64,9648,Mystery,20156,4.269230769230769
